step,action,eef_pos
196,[ 0.02112899 -0.24884088  0.01147956  1.        ],[-0.00733293 -0.26528712  0.78598421]
197,[ 0.0215359  -0.2487913   0.01179388  1.        ],[-0.00720093 -0.26841528  0.78602431]
198,[ 0.02195449 -0.24873897  0.01212125  1.        ],[-0.00706258 -0.27154136  0.78606806]
199,[ 0.02238566 -0.24868366  0.01246273  1.        ],[-0.00691773 -0.27466531  0.78611563]
200,[ 0.02283041 -0.24862509  0.01281948  1.        ],[-0.00676622 -0.27778708  0.78616719]
201,[ 0.02328991 -0.24856293  0.01319284  1.        ],[-0.00660788 -0.28090662  0.78622294]
202,[ 0.02376546 -0.24849682  0.01358434  1.        ],[-0.00644251 -0.28402386  0.78628307]
203,[ 0.02425859 -0.24842633  0.01399571  1.        ],[-0.00626992 -0.28713876  0.78634782]
204,[ 0.02477106 -0.24835096  0.01442895  1.        ],[-0.00608989 -0.29025123  0.78641744]
205,[ 0.02530493 -0.24827013  0.01488636  1.        ],[-0.0059022  -0.29336121  0.78649221]
206,[ 0.02586261 -0.24818314  0.01537066  1.        ],[-0.00570659 -0.29646863  0.78657242]
207,[ 0.02644696 -0.24808915  0.01588501  1.        ],[-0.00550276 -0.29957339  0.78665841]
208,[ 0.02706141 -0.24798716  0.0164332   1.        ],[-0.00529043 -0.30267541  0.78675058]
209,[ 0.0277101  -0.24787593  0.01701975  1.        ],[-0.00506922 -0.30577457  0.78684935]
210,[ 0.0283981  -0.24775395  0.01765017  1.        ],[-0.00483874 -0.30887076  0.78695521]
211,[ 0.0291317  -0.24761929  0.01833121  1.        ],[-0.00459853 -0.31196383  0.78706873]
212,[ 0.0299188  -0.24746949  0.01907132  1.        ],[-0.00434807 -0.31505363  0.78719057]
213,[ 0.03076955 -0.24730138  0.01988124  1.        ],[-0.00408673 -0.31813995  0.78732149]
214,[ 0.03169724 -0.24711068  0.0207749   1.        ],[-0.00381378 -0.32122257  0.78746241]
