step,action,eef_pos,drawer_pos 
675,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962118 -0.04427584  1.02086587  1.        ],-0.06127584129392735
676,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962132 -0.04327403  1.02086592  1.        ],-0.06027402528331705
677,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962145 -0.04227196  1.02086597  1.        ],-0.05927195843140687
678,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962157 -0.04126964  1.02086601  1.        ],-0.05826963839595836
679,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396217  -0.04026706  1.02086605  1.        ],-0.05726706287466558
680,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962182 -0.03926423  1.02086609  1.        ],-0.05626422960412518
681,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962194 -0.03826114  1.02086612  1.        ],-0.05526113635879787
682,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962205 -0.03725778  1.02086616  1.        ],-0.054257780949965854
683,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962216 -0.03625416  1.02086619  1.        ],-0.053254161224689296
684,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962228 -0.03525028  1.02086621  1.        ],-0.052250275064760876
685,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962238 -0.03424612  1.02086624  1.        ],-0.05124612038566102
686,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962249 -0.0332417   1.02086626  1.        ],-0.0502416951355126
687,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962259 -0.032237    1.02086628  1.        ],-0.04923699729403571
688,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962269 -0.03123202  1.0208663   1.        ],-0.04823202487150055
689,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962279 -0.03022678  1.02086631  1.        ],-0.047226775907675975
690,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962289 -0.02922125  1.02086632  1.        ],-0.04622124847077677
691,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962298 -0.02821544  1.02086633  1.        ],-0.045215440656404975
692,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962307 -0.02720935  1.02086634  1.        ],-0.04420935058648579
693,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962316 -0.02620298  1.02086634  1.        ],-0.04320297640819515
694,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962324 -0.02519632  1.02086634  1.        ],-0.04219631629288243
695,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962333 -0.02418937  1.02086634  1.        ],-0.04118936843498274
696,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962341 -0.02318213  1.02086634  1.        ],-0.040182131050920944
697,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962349 -0.0221746   1.02086633  1.        ],-0.03917460237800856
698,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962356 -0.02116678  1.02086632  1.        ],-0.03816678067332732
699,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962363 -0.02015866  1.02086631  1.        ],-0.03715866421260873
700,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962371 -0.01915025  1.02086629  1.        ],-0.036150251289098774
701,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962377 -0.01814154  1.02086627  1.        ],-0.035141540212418575
702,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962384 -0.01713253  1.02086625  1.        ],-0.034132529307412354
703,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962391 -0.01612322  1.02086623  1.        ],-0.03312321691298825
704,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962397 -0.0151136   1.02086621  1.        ],-0.032113601380951345
705,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962403 -0.01410368  1.02086618  1.        ],-0.031103681074830785
706,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962408 -0.01309345  1.02086615  1.        ],-0.030093454368699847
707,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962414 -0.01208292  1.02086611  1.        ],-0.029082919586431555
708,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962419 -0.01107207  1.02086608  1.        ],-0.028072068498803164
709,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962424 -0.01006089  1.02086604  1.        ],-0.027060886796548528
710,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962429 -0.00904938  1.02086599  1.        ],-0.026049384643626147
711,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962434 -0.00803758  1.02086595  1.        ],-0.025037576439466733
712,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962439 -0.00702547  1.02086589  1.        ],-0.024025474813798235
713,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962444 -0.00601309  1.02086584  1.        ],-0.02301308992563109
714,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962448 -0.00500043  1.02086578  1.        ],-0.022000429702242065
715,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962453 -0.0039875   1.02086571  1.        ],-0.020987500287312832
716,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962458 -0.0029743   1.02086565  1.        ],-0.019974300155428264
717,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396247  -0.0019607   1.02086572  1.        ],-0.01896069544628154
718,[0.  0.1 0.  0.  0.  0.  1. ],[-1.39624927e-01 -9.46664468e-04  1.02086592e+00  1.00000000e+00],-0.01794666446820676
719,[0.  0.1 0.  0.  0.  0.  1. ],[-1.39625261e-01  6.75794050e-05  1.02086617e+00  1.00000000e+00],-0.01693242059502823
720,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396256   0.00108183  1.02086643  1.        ],-0.015918166828403194
721,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962594  0.00209607  1.02086667  1.        ],-0.014903932194020024
722,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962628  0.00311029  1.02086691  1.        ],-0.013889713924557337
723,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962662  0.00412449  1.02086714  1.        ],-0.012875507002920176
724,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962696  0.00513869  1.02086736  1.        ],-0.011861309142238676
725,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962731  0.00615288  1.02086758  1.        ],-0.010847121604842743
726,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962766  0.00716705  1.02086779  1.        ],-0.009832949033776385
727,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962801  0.0081812   1.02086799  1.        ],-0.00881879906961712
728,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962836  0.00919532  1.02086818  1.        ],-0.007804681946490819
729,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962872  0.01020939  1.02086837  1.        ],-0.006790610116606458
730,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962908  0.0112234   1.02086854  1.        ],-0.005776597915884814
731,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962944  0.01223734  1.02086871  1.        ],-0.004762661273130665
732,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962981  0.01325118  1.02086887  1.        ],-0.003748817461852712
733,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13963018  0.01426492  1.02086902  1.        ],-0.0027350848923558373
734,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13963056  0.01527852  1.02086915  1.        ],-0.0017214829409312408
735,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13963094  0.01629197  1.02086928  1.        ],-0.0007080318125041452
736,[0 0 0 0 0 0 1],[-0.13963011  0.01696555  1.02087001  1.        ],-3.444878932360243e-05
737,[0 0 0 0 0 0 1],[-0.13962968  0.0173716   1.02087037  1.        ],0.0003716026125325997
738,[0 0 0 0 0 0 1],[-0.13963169  0.01755391  1.02086901  1.        ],0.0005539081981005972
739,[0 0 0 0 0 0 1],[-0.13963313  0.01758896  1.02086803  1.        ],0.0005889622249894283
740,[0 0 0 0 0 0 1],[-0.13963416  0.01761469  1.02086742  1.        ],0.0006146861776796728
741,[0 0 0 0 0 0 1],[-0.13963494  0.01763465  1.02086706  1.        ],0.0006346539235762803
742,[0 0 0 0 0 0 1],[-0.13963534  0.01764383  1.02086688  1.        ],0.0006438262673524077
743,[0 0 0 0 0 0 1],[-0.13963545  0.01764625  1.02086674  1.        ],0.0006462527869666133
744,[0 0 0 0 0 0 1],[-0.13963539  0.01764439  1.02086671  1.        ],0.0006443875932287957
745,[0 0 0 0 0 0 1],[-0.1396352   0.01763833  1.02086679  1.        ],0.0006383265971556147
746,[0 0 0 0 0 0 1],[-0.13963493  0.0176283   1.02086694  1.        ],0.0006282979766850279
747,[0 0 0 0 0 0 1],[-0.1396346   0.01761497  1.02086715  1.        ],0.0006149693792566399
748,[0 0 0 0 0 0 1],[-0.13963423  0.01759915  1.02086739  1.        ],0.0005991468191476022
749,[0 0 0 0 0 0 1],[-0.13963383  0.01758164  1.02086766  1.        ],0.0005816394025039209
750,[0 0 0 0 0 0 1],[-0.1396334   0.0175632   1.02086792  1.        ],0.0005632016608305458
751,[0 0 0 0 0 0 1],[-0.13963298  0.01754447  1.02086818  1.        ],0.0005444708117837982
752,[0 0 0 0 0 0 1],[-0.13963257  0.01752578  1.02086843  1.        ],0.0005257788997708075
753,[0 0 0 0 0 0 1],[-0.13963216  0.01750749  1.02086866  1.        ],0.0005074935969661236
754,[0 0 0 0 0 0 1],[-0.13963176  0.01748991  1.02086886  1.        ],0.0004899116178797396
755,[0 0 0 0 0 0 1],[-0.13963138  0.01747324  1.02086904  1.        ],0.0004732392301271329
756,[0 0 0 0 0 0 1],[-0.13963101  0.01745761  1.02086919  1.        ],0.00045760585068367957
757,[0 0 0 0 0 0 1],[-0.13963067  0.01744307  1.02086933  1.        ],0.0004430672793631976
758,[0 0 0 0 0 0 1],[-0.13963036  0.01742977  1.02086947  1.        ],0.0004297712017749013
759,[0 0 0 0 0 0 1],[-0.13963009  0.01741851  1.02086959  1.        ],0.0004185103298802416
760,[0 0 0 0 0 0 1],[-0.13962985  0.01740824  1.02086969  1.        ],0.00040823537757911366
761,[0 0 0 0 0 0 1],[-0.13962961  0.01739858  1.02086979  1.        ],0.0003985809389158955
762,[0 0 0 0 0 0 1],[-0.13962938  0.01738943  1.02086988  1.        ],0.0003894307188037384
763,[0 0 0 0 0 0 1],[-0.13962917  0.01738072  1.02086997  1.        ],0.00038071887521366754
764,[0 0 0 0 0 0 1],[-0.13962896  0.0173724   1.02087005  1.        ],0.00037240191932569333
765,[0 0 0 0 0 0 1],[-0.13962877  0.01736445  1.02087013  1.        ],0.0003644488083560972
766,[0 0 0 0 0 0 1],[-0.13962858  0.01735684  1.0208702   1.        ],0.00035683588348780007
767,[0 0 0 0 0 0 1],[-0.1396284   0.01734954  1.02087027  1.        ],0.0003495439898069559
768,[0 0 0 0 0 0 1],[-0.13962823  0.01734256  1.02087034  1.        ],0.0003425568069049881
769,[0 0 0 0 0 0 1],[-0.13962807  0.01733586  1.0208704   1.        ],0.0003358598747988696
770,[0 0 0 0 0 0 1],[-0.13962791  0.01732944  1.02087046  1.        ],0.0003294400215341081
771,[0 0 0 0 0 0 1],[-0.13962776  0.01732329  1.02087052  1.        ],0.0003232850232518132
772,[0 0 0 0 0 0 1],[-0.13962762  0.01731738  1.02087057  1.        ],0.0003173833990025264
773,[0 0 0 0 0 0 1],[-0.13962749  0.01731172  1.02087063  1.        ],0.00031172428383055215
774,[0 0 0 0 0 0 1],[-0.13962736  0.0173063   1.02087068  1.        ],0.0003062973474747266
775,[0 0 0 0 0 0 1],[-0.13962724  0.01730109  1.02087072  1.        ],0.0003010927397932052
776,[0 0 0 0 0 0 1],[-0.13962712  0.0172961   1.02087077  1.        ],0.00029610105196652137
777,[0 0 0 0 0 0 1],[-0.13962701  0.01729131  1.02087081  1.        ],0.00029131328713984453
778,[0 0 0 0 0 0 1],[-0.1396269   0.01728672  1.02087085  1.        ],0.0002867208368196733
779,[0 0 0 0 0 0 1],[-0.1396268   0.01728232  1.02087089  1.        ],0.00028231546087992623
780,[0 0 0 0 0 0 1],[-0.13962671  0.01727809  1.02087093  1.        ],0.0002780892699279884
781,[0 0 0 0 0 0 1],[-0.13962662  0.01727403  1.02087096  1.        ],0.00027403470928926907
782,[0 0 0 0 0 0 1],[-0.13962653  0.01727014  1.02087099  1.        ],0.0002701445441778798
783,[0 0 0 0 0 0 1],[-0.13962645  0.01726641  1.02087102  1.        ],0.00026641212666391606
784,[0 0 0 0 0 0 1],[-0.13962637  0.01726283  1.02087105  1.        ],0.0002628312278002247
785,[0 0 0 0 0 0 1],[-0.1396263   0.01725939  1.02087108  1.        ],0.0002593916360726853
